tmdbId,title,overview,cast,director
11819,Spare Parts,"Honeymooning couple Monica and Mike check into a motel in New Mexico. All seems normal until an ambulance pulls up and abducts Mike. Monica narrowly escapes and, with the help of truck driver Bill, discovers the awful secret of the motel and the ambulance service.","Jutta Speidel,Wolf Roth,Herbert Herrmann",
11822,Nekromantik,"A street sweeper who cleans up after grisly accidents brings home a full corpse for him and his wife to enjoy sexually, but is dismayed to see that his wife prefers the corpse over him.","Beatrice Manowski,Harald Lundt,Colloseo Schulzendorf",
11827,Heavy Metal,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.","Rodger Bumpass,Jackie Burroughs,Joe Flaherty",Gerald Potterton
11838,Ju-on: The Grudge,"Volunteer home-care worker Rika is assigned to visit a family, she is cursed and chased by two revengeful fiends: Kayako, a woman brutally murdered by her husband and her son Toshio. Each person that lives in or visits the haunted house is murdered or disappears.","Megumi Okina,Misaki Ito,Misa Uehara",
11850,Invasion of the Body Snatchers,"Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted 'replacement', realises that he and his friends must escape or suffer the same fate.","Donald Sutherland,Brooke Adams,Jeff Goldblum",Philip Kaufman
11868,Dracula,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancÃ©e. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.","Peter Cushing,Christopher Lee,Michael Gough",Terence Fisher
11879,Near Dark,A farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of vampires who roam the highways in stolen cars.,"Adrian Pasdar,Jenny Wright,Lance Henriksen",
11880,Dog Soldiers,"A squad of British soldiers on training in the lonesome Scottish wilderness find a wounded Special Forces captain and the remains of his team. As they encounter zoologist Megan, it turns out that werewolves are active in the region. They have to prepare for some action as the there will be a full moon tonight...","Sean Pertwee,Kevin McKidd,Emma Cleasby",
11900,Even Dwarfs Started Small,"The inhabitants of an institution in a remote country rebel against their keepers. Their acts of rebellion are by turns humorous, boring and alarming. An allegory on the problematic nature of fully liberating the human spirit, as both commendable and disturbing elements of our nature come forward. The film shows how justifiable revolt may be empowering, but may also turn to chaos and depravity. The allegory is developed in part by the fact that the film is cast entirely with dwarfs","Helmut DÃ¶ring,Paul Glauer,Gisela Hertwig",
11905,The Company of Wolves,"An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?","Sarah Patterson,Angela Lansbury,David Warner",
11906,Suspiria,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,"Jessica Harper,Stefania Casini,Flavio Bucci",
11908,Hatchet,"When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.","Joel David Moore,Amara Zaragoza,Deon Richmond",
11917,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.","Tobin Bell,Costas Mandylor,Scott Patterson",David Hackl
11927,Manhunt,Its the summer of 1974. Four friends have planned a recreational weekend hiking and camping in the forest. At a remote truck stop they pick up an anxious hitchhiker who only after a short ride demands they stop the vehicle. She is clearly frightened of somethingbut what she cant begin to describe in her carsick terror. Suddenly the group are ambushed and left unconscious.,"Henriette Bruusgaard,JÃ¸rn BjÃ¸rn Fuller Gee,Lasse Valdal",Patrik Syversen
11932,Bride of Chucky,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.","Jennifer Tilly,Brad Dourif,Katherine Heigl",Ronny Yu
11954,Lifeforce,A space shuttle mission investigating Halley's Comet brings back a malevolent race of space vampires who transform most of London's population into zombies. The only survivor of the expedition and British authorities attempt to capture a mysterious but beautiful alien woman who appears responsible.,"Steve Railsback,Peter Firth,Frank Finlay",Tobe Hooper
11979,Queen of the Damned,"Lestat de Lioncourt is awakened from his slumber. Bored with his existence, he has now become this generation's new Rock God. While in the course of time, another has arisen, Akasha, the Queen of the Vampires and the Dammed. He wants immortal fame, his fellow vampires want him eternally dead for his betrayal, and the Queen wants him for her King. Who will be the first to reach him? Who shall win?","Stuart Townsend,Aaliyah,Marguerite Moreau",Michael Rymer
11980,The Prophecy,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.","Christopher Walken,Elias Koteas,Virginia Madsen",
12095,From Dusk Till Dawn 2: Texas Blood Money,"A gang of bank-robbing misfits heads to Mexico with the blueprints for the perfect million-dollar heist, but when one of the crooks wanders into the wrong bar... and crosses the wrong vampire... the thieving cohorts develop a thirst for blood!","Robert Patrick,Duane Whitaker,Bo Hopkins",
12110,Dracula: Dead and Loving It,"When a lawyer shows up at the vampire's doorstep, he falls prey to his charms and joins him in his search for fresh blood. Enter Professor Van Helsing, who may be the only one able to vanquish the Count.","Leslie Nielsen,Mel Brooks,Amy Yasbeck",
12122,Village of the Damned,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.","Christopher Reeve,Kirstie Alley,Linda Kozlowski",John Carpenter
12128,Night of the Living Dorks,"Three not-so-cool school friends decide to try a old voodoo ritual. Later, they die in a car accident, but live on as zombies. But being a zombie has advantages, too...","Tino Mewes,Thomas Schmieder,Manuel Cortez",
12135,Left Bank,"A chilling thriller about a woman, who upon moving in with her new boyfriend, becomes obsessed with the fate of the previous tenant and descends into madness.","Eline Kuppens,Matthias Schoenaerts,Sien Eggers",Pieter Van Hees
12142,Alone in the Dark,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.","Christian Slater,Tara Reid,Stephen Dorff",Uwe Boll
12158,Vampire in Brooklyn,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.","Eddie Murphy,Angela Bassett,Allen Payne",Wes Craven
12171,The Deaths of Ian Stone,"Deaths tells the story of an all-American guy who is murdered each day by horrifying pursuers, only to wake up in slightly different lives to experience the terror of being murdered again.","Mike Vogel,Michael Dixon,Christina Cole",Dario Piana
12175,Ghosts of Goldfield,"A group of five led by Julie set up their filming equipment in the hotel of the derelict town of Goldfield, hoping to capture footage of the ghost of Elisabeth Walker, a maid tortured and killed in room 109. Troubled by visions, Julie discovers that a necklace, handed down to her from her grandmother, is somehow connecting her to this tragedy.","Ashly Margaret Rae,Mandy Amano,Richie Chance",Ed Winfield
12192,Pathology,"Medical student Ted Grey graduates at the top of his class and quickly joins an elite pathology program, whose top students invite him into their circle. There he uncovers a gruesome secret: They play a game in which one tries to commit the perfect, undetectable murder, then the others compete to determine the victim's cause of death.","Milo Ventimiglia,Alyssa Milano,Michael Weston",Marc SchÃ¶lermann
12205,Dark Water,A woman in the midst of an unpleasant divorce moves to an eerie apartment building with her young daughter. The ceiling of their apartment has a dark and active leak.,"Hitomi Kuroki,Rio Kanno,Mirei Oguchi",Hideo Nakata
12206,The Testament of Dr. Mabuse,"After a detective is assaulted by thugs and placed in an asylum run by Professor Baum, he observes the professor's preoccupation with another patient, the criminal genius Dr. Mabuse the hypnotist. When Mabuse's notes are found to be connected with a rash of recent crimes, Commissioner Lohmann must determine how Mabuse is communicating with the criminals, despite conflicting reports on the doctor's whereabouts, and capture him for good.","Rudolf Klein-Rogge,Oscar Beregi Sr.,Paul Bernd",
12212,Urban Legends: Final Cut,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect.","Jennifer Morrison,Matthew Davis,Hart Bochner",John Ottman
12237,Faces of Death,"A collection of death scenes, ranging from TV-material to home-made super-8 movies. The common factor is death by some means.","Michael Carr,Samuel Berkowitz,Mary Ellen Brighton",
12238,The Night Flier,"Two investigative reporters for a tabloid magazine track down across country ""The Night Flier"", a serial killer who travels by private plane stalking victims in rural airports. One of the reporters, Richard Dees, begins to suspect that ""the Night Flier could perhaps be a vampire""","Miguel Ferrer,Julie Entwisle,Dan Monahan",
12262,The Hills Have Eyes,"On the way to California, a family has the misfortune to have their car break down in an area closed to the public, and inhabited by violent savages ready to attack.","Martin Speer,Russ Grieve,John Steadman",
12403,A Perfect Getaway,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.","Steve Zahn,Milla Jovovich,Timothy Olyphant",
12437,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.","Rhona Mitra,Bill Nighy,Michael Sheen",Patrick Tatopoulos
12476,The Hidden,"When average, law-abiding citizens suddenly turn to a life of hedonistic behavior and violent crime, Detective Tom Beck (Michael Nouri) is tasked with helping young FBI agent Lloyd Gallagher (Kyle MacLachlan) determine the cause in this tense, sci-fi thriller.","Kyle MacLachlan,Michael Nouri,Claudia Christian",Jack Sholder
12483,Riding the Bullet,"In 1969, while studying at the University of Maine, artist Alan Parker becomes obsessed with death. Believing he is losing his girlfriend, he tries to commit suicide on his birthday but his friends manage to stop him. He receives news that his mother has had a stroke and decides to hitchhike to visit her at the hospital.","Jonathan Jackson,David Arquette,Cliff Robertson",
12484,The Forsaken,A young man is in a race against time as he searches for a cure after becoming infected with a virus that will eventually turn him into a blood-sucking vampire.,"Brendan Fehr,Izabella Miko,Kerr Smith",
12485,Candyman: Day of the Dead,"The Candyman returns to try to convince his female descendent, an artist, to join him as a legendary figure. To this end, he frames her for a series of hideous murders of her friends and associates so that she has nowhere else to turn to.","Tony Todd,Donna D'Errico,Jsu Garcia",
12487,Gozu,"Minami mistakenly kills a gangster associate of his named Brother. Almost as soon as the murder takes place, the body of the deceased man is gone, prompting Minami to conduct a search. While looking, he finds a mysterious isolated hotel where he decides to take a rest. Not only are the front desk clerks a bit strange, but even the ambiance feels unusual. Minami soon realizes he may have gotten more than he bargained for.","YÃ»ta Sone,Show Aikawa,Kimika Yoshino",Takashi Miike
12517,The Ordeal,"A few days before Christmas, traveling entertainer Marc Stevens is stuck at nightfall in a remote wood in the swampy Hautes Fagnes region of LiÃ¨ge when his van breaks down. An odd chap who's looking for a lost dog then leads Marc to a shuttered inn.","Laurent Lucas,Brigitte Lahaie,Gigi Coursigny",
12521,Shocker,"After being sent to the electric chair, a serial killer uses electricity to come back from the dead and carry out his vengeance on the football player who turned him in to the police.","Michael Murphy,Mitch Pileggi,Peter Berg",
12525,Critters 4,"Just before bounty hunter Charile triggers his gun to destroy the last two Critter-eggs, he gets a message that it would be illegal to extinguish the race from the galaxy. He's sent a transporter where he puts the eggs - unfortunately the transporter takes him with it and then gets lost in space.","Don Keith Opper,Terrence Mann,Angela Bassett",
12526,Bug,"In Oklahoma, Agnes, a lonely waitress living in an isolated and dilapidated roadside motel, meets Peter, a quiet and mysterious man with whom she establishes a peculiar relationship.","Ashley Judd,Michael Shannon,Harry Connick Jr.",William Friedkin
12550,Attack of the Blind Dead,"500 years after they were blinded and executed for committing human sacrifices, a band of Templar knights returns from the grave to terrorize a rural Portuguese village during it's centennial celebration. Being blind, the Templars find their victims through sound, usually the screams of their victims. Taking refuge in a deserted cathedral, a small group of people must find a way to escape from the creatures.","Tony Kendall,Fernando Sancho,Esperanza Roy",
12576,Deathwatch,"In the brutal trench fighting of the First World War, a British Infantry Company is separated from their regiment after a fierce battle. Attempting to return to their lines, the British soldiers discover what appears to be a bombed out German trench, abandoned except for a few dazed German soldiers. After killing most of the Germans, and taking one prisoner, the British company fortifies to hold the trench until reinforcements can arrive. Soon, however, strange things being to happen as a sense of evil descends on the trench and the British begin turn on each other.","Jamie Bell,RÃºaidhrÃ­ Conroy,Mike Downey",
12580,Izo,"Izo is an assassin in the service of a Tosa lord and Imperial supporter. After killing dozens of the Shogun's men, Izo is captured and crucified. Instead of being extinguished, his rage propels him through the space-time continuum to present-day Tokyo. Here Izo transforms himself into a new, improved killing machine.","Kazuya Nakayama,Kaori Momoi,Ryuhei Matsuda",Takashi Miike
12583,Ginger Snaps Back: The Beginning,"Set in 19th Century Canada, Brigette and her sister Ginger take refuge in a Traders' Fort which later becomes under siege by some savage werewolves. And an enigmatic Indian hunter decides to help the girls, but one of the girls has been bitten by a werewolf. Brigitte and Ginger may have no one to turn to but themselves.","Katharine Isabelle,Emily Perkins,Nathaniel Arcand",Grant Harvey
12590,Below,"In the dark silence of the sea during World War II, the submarine USS Tiger Shark prowls on what should be a routine rescue mission. But for the shell-shocked crew, trapped together in the sub's narrow corridors and constricted spaces, this is about to become a journey into the sensory delusions, mental deceptions and runaway fears that lurk just below the surface of the ocean.","Matthew Davis,Bruce Greenwood,Olivia Williams",
12591,Santa's Slay,"Santa Claus is actually a demon who lost a bet with an angel, so he became the giver of toys and happiness. But this year the bet is off, and Santa is about to return to his evil ways.","Bill Goldberg,Douglas Smith,Emilie de Ravin",
12594,Wishmaster 2: Evil Never Dies,"During a failed art heist, the Djinn is once again liberated. This time, to complete the 1001 wishes that he needs before the final 3, he lets himself go to prison, where he starts his evil reign twisting the hopes of the prisoners. Meanwhile, the woman who set him free accidentally, Morgana, tries to find a way to stop him, aided by a young priest.","Holly Fields,Chris Weber,Al Foster",
12597,Hellraiser: Inferno,"A shady police detective becomes embroiled in a strange world of murder, sadism and madness after being assigned a murder investigation against a madman known only as ""The Engineer"".","Craig Sheffer,Nicholas Turturro,James Remar",
12601,Garden of Love,A woman whose family was brutally murdered when she was little is instructed by her family's ghosts to bring the killers to them so their souls can rest in peace.,"Natacza Boon,James Matthews-Pyecka,Daryl Jackson",
12602,The Torture Chamber of Dr. Sadism,"In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.","Lex Barker,Karin Dor,Christopher Lee",Harald Reinl
12611,The Fury,"A government agent is determined to come to his son's rescue, when a sinister official kidnaps him to harness his extremely powerful psychic abilities.","Kirk Douglas,John Cassavetes,Carrie Snodgress",Brian De Palma
12619,Cherry Falls,"Cherry Falls is a quiet little town - until the night that a serial killer begins preying on its youth. After a third teen is found slain, the killer's modus operandi emerges: the victims were all virgins. Sheriff Marken is concerned for the safety of the teens in general and in particular his own daughter Jody, who is still a virgin...","Brittany Murphy,Jay Mohr,Michael Biehn",Geoffrey Wright
12653,Romasanta: The Werewolf Hunt,"A terror is stalking the land: people are disappearing daily, their bodies appearing covered in savage gashes coupled with precise surgical cuts. The legend of the 'Werewolf of Allariz' spreads across the land like wildfire. When Barbara (Elsa Pataky) falls in love with travelling vendor Manuel Romasanta, she is at first besotted with him - but soon begins to be suspicious of him. What has happened to her sister, who - after being escorted by Romasanta to the city - seems to have disappeared forever.","Julian Sands,Elsa Pataky,John Sharian",Paco Plaza
12662,Psycho III,"Norman Bates is still running his little motel, and he has kept the dressed skeleton he calls 'mother'. One day a nosey journalist comes to see him to ask questions about his past.","Anthony Perkins,Diana Scarwid,Jeff Fahey",Anthony Perkins
12683,Alone in the Dark 2,"When the night falls, and the creatures of the dark are crawling out of the shadows, there is only one man who stands between us and evil: Edward Carnby.","Rick Yune,Lance Henriksen,Bill Moseley",
12685,BloodRayne: The Third Reich,"Rayne fights against the Nazis in Europe during World War II, encountering Ekart Brand, a Nazi leader whose target is to inject Adolf Hitler with Rayne's blood in an attempt to transform him into a dhampir and attain immortality.","Natassia Malthe,Brendan Fletcher,Michael ParÃ©",Uwe Boll
12699,Hellraiser: Hellworld,Gamers who participate in an online role-playing game called Hellworld are invited to a rave whose host plans to show them all the truth behind the Cenobite mythos.,"Katheryn Winnick,Christopher Jacot,Henry Cavill",Rick Bota
12700,Dominion: Prequel to The Exorcist,"Haunted by terrible acts the Nazis forced him to participate in, the disenchanted Father Lankester Merrin focuses his energies on helping with an archaeological dig in the northern part of Kenya. There, the crew uncovers a church that predates Christian missions into the area, but the discovery also causes strange events to start occurring -- including physical changes to a young, disabled boy, whom Merrin grows to suspect has been possessed by a demon.","Stellan SkarsgÃ¥rd,Gabriel Mann,Clara Bellar",Paul Schrader
12707,Orca,"After witnessing the killing of his mate and offspring at Captain Nolan's hands, a vengeful killer whale goes on a rampage in the fisherman's Newfoundland harbor. Under pressure from the villagers, Nolan, Rachel and Umilak sail after the great beast, who will meet them on its own turf.","Richard Harris,Charlotte Rampling,Will Sampson",Michael Anderson
12718,Teenage Caveman,"In a post-apocalyptic future mankind is lives in a prehistoric manner. After killing his father for sexually assaulting his girlfriend, the son of a tribal leader runs away with a group of his teenage friends. They are taken in by Neil and Judith who introduce them to the vices outlawed by their tribes namely sex and drugs.Neil and Judith, however, are genetically altered indestructible mutants who have their own plans for the future of the human race.","Andrew Keegan,Tara Subkoff,Richard Hillman",Larry Clark
12720,Suicide Club,"When 54 high school girls throw themselves in front of a subway train it appears to be only the beginning of a string of suicides around the country. Does the new all-girl group Desert have anything to do with it? Detective Kuroda tries to find the answer, which isn't as simple as he had hoped.","Ryo Ishibashi,Akaji Maro,Masatoshi Nagase",
12724,The Convent,A group of college students break into an abandoned convent and become possessed by demonic spirits.,"Adrienne Barbeau,Joanna Canton,Richard Trapp",Mike Mendez
12759,Doll Graveyard,"It's 1905 when 12 year old Sophia plays all by herself in her big, creepy house with only four handmade dolls as friends. When her abusive father has finally had enough, he forces her to bury them in the backyard. But, after she ""slips"" and breaks her neck, dad buries her right along with the dolls. 100 years later, the Fillbrook family moves into the very same house.","Jared Kusnitz,Gabrielle Lynn,Kristyn Green",Charles Band
12791,End of the Line,"Karen, a young psychiatric nurse, boards the last subway train of the night only to have it stop in the middle of the tunnel. Suddenly, her nightmare begins: a mysterious cult has decided that it's the end of the world and the only way to save the souls of the living is to kill them in cold blood. As those around her are brutally murdered, Karen and a handful of survivors must face the homicidal cult, supernatural forces and their own fears of Armageddon in order to survive.","Ilona Elkin,Nicolas Wright,Neil Napier",
13009,Zombie Strippers!,"In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre, Nebraska and lands in an underground strip club. As the virus begins to spread, turning the strippers into ""Super Zombie Strippers"" the girls struggle with whether or not to conform to the new ""fad"" even if it means there's no turning back.","Jenna Jameson,Robert Englund,Roxy Saint",
13013,Son of Dracula,"Due to be crowned King of the Netherworld by his mentor Merlin the Magician, Count Downeâ€“the son of Count Draculaâ€“falls in love with the beautiful but human Amber and finds himself in conflict with Baron Frankenstein, who is vying for the same honorary title.","Harry Nilsson,Ringo Starr,Freddie Jones",Freddie Francis
13022,Rogue,"From the director of Wolf Creek comes this terrifying look at nature's perfect killing machine. When a group of tourists stumble into the remote Australian river territory of an enormous crocodile, the deadly creature traps them on a tiny mud island with the tide quickly rising and darkness descending. As the hungry predator closes in, they must fight for survival against all odds.","Radha Mitchell,Michael Vartan,Sam Worthington",
13025,Diary of the Dead,A group of young film students run into real-life zombies while filming a horror movie of their own.,"Michelle Morgan,Joshua Close,Shawn Roberts",
13059,The Signal,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.","Anessa Ramsey,Justin Welborn,AJ Bowen",
13063,Cannibal! The Musical,"Heading through Colorado Territory in search of gold and women, Alferd Packer and his group of bemused companions find themselves lost, starving and musically inspired by the obstacles they confront along the way, including a die-hard Confederate cyclops, a trio of surly trappers, a tribe of Japanese-speaking ""Indians,"" and ultimately, each other.","Trey Parker,Matt Stone,Dian Bachar",
13094,Dance of the Dead,"With Prom only hours away, the usual suspects of Cosa High (Cheerleaders, geeks, bad boys and the happy-go-lucky student council alike) are preoccupied with the annual rituals of teendom. On the night of the big dance when the dead unexpectedly rise to eat the living, polar opposite groups will be forced to unite in their final chance to save the town from the zombies.","Greyson Chadwick,Jared Kusnitz,Chandler Darby",Gregg Bishop
13121,Teeth,"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.","Jess Weixler,John Hensley,Josh Pais",
13122,The People Under the Stairs,"Poindexter ""Fool"" Williams, his brother Leroy, and their family face eviction from their rented home in South Central Los Angeles. Their landlords are a greedy, uncaring couple who live in a mansion that's as huge as it is eerie. Leroy has a plan to burglarize the mansion, but what the boys find inside is not what they expected.","Brandon Quintin Adams,Everett McGill,Wendy Robie",
13186,Wrong Turn 2: Dead End,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,"Erica Leerhsen,Henry Rollins,Texas Battle",Joe Lynch
13204,Hellboy Animated: Blood and Iron,"When Hellboy, Liz Sherman, and Abe Sapien are assigned to investigate the ghost-infested mansion of a publicity-hound billionaire, they uncover a plot to resurrect a beautiful yet monstrous vampire from Professor Bruttenholmâ€™s past. But before they can stop her bloodbath, Hellboy will have to battle harpies, hellhounds, a giant werewolf, and even the ferocious goddess Hecate herself.","Ron Perlman,Selma Blair,John Hurt",Victor Cook
13207,Friday the 13th,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,"Jared Padalecki,Danielle Panabaker,Amanda Righetti",Marcus Nispel
13220,Splinter,"When their plans for a nature trip go awry, Polly and boyfriend Seth decide to check into a motel. On their way, they're carjacked and kidnapped by low-rent crooks Dennis and Lacey, who take the victims and their SUV to a nearby gas station. Along the way, they encounter an increasingly terrifying horde of parasites, and if any of them intend to survive, they'll have to outsmart the deadly organisms.","Charles Baker,Jill Wagner,Paulo Costanzo",Toby Wilkins
13254,The Living and the Dead,"A descent into Hell is triggered when ""Ex-Lord"" Donald Brocklebank finds that he must leave Longleigh House for London to find a way to pay for the medical treatments for his wife Nancy. Alone, his over-protected, delusional, adult son, James, fancies himself in charge of the manor house with his terminally ill mother, and barricades the two of them into the house.","Leo Bill,Roger Lloyd Pack,Kate Fahy",
13310,Let the Right One In,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.","KÃ¥re Hedebrant,Lina Leandersson,Per Ragnar",Tomas Alfredson
13312,Inside,"Four months after the death of her husband, a woman on the brink of motherhood is tormented in her home by a strange woman who wants her unborn baby.","BÃ©atrice Dalle,Alysson Paradis,Nathalie Roussel",
13319,Frostbitten,"Vampires terrorize a city in Norrbotten, Sweden.","Petra Nielsen,Carl-Ã…ke Eriksson,Grete HavneskÃ¶ld",Anders Banke
13340,Triloquist,"In 1993, in Hollywood, California, a decadent ventriloquist overdoses and dies, leaving her two children to be sent to a foster house with their dummy. Their lives become a nightmare of abuse and murder, to be avenged by a wrathful dummy.","Paydin LoPachin,Rocky Marquette,Bruce Weitz",
13402,Re-cycle,"Ting-yin, a young novelist, is struggling to come up with a followup to her best-selling trilogy of romance novels. After drafting her first chapter, she stops and deletes the file from her computer. She then starts seeing strange, unexplainable things and finds that she is experiencing the supernatural events that she described in her novel-to-be.","Angelica Lee,Lawrence Chou,Viraiwon Jauwseng",Danny Pang
13429,Donkey Punch,"Three hot girls, four guys, and one mega-swanky yacht collide for a serious night of drugs and sexual deviancy. One debaucherous act goes too far though, turning this teen joy ride into a weekend of bloody bedlam.","Nichola Burley,Sian Breckin,Jaime Winstone",
13436,13: Game of Death,"Pusit is having the worst day of his life. He just lost his job and is in serious debt. That is all about to change when he receives a mysterious phone call with a tempting offer. If he could complete 13 tasks, he will win 100 million Baht. Pusit agrees and the game begins.","Krissada Sukosol Clapp,Achita Sikamana,Sarunyu Wongkrachang",
13474,P2,"Angela, a businesswoman, finds herself locked with a unhinged security guard in a parking garage after getting stuck working late on Christmas Eve.","Rachel Nichols,Wes Bentley,Simon Reynolds",
13489,Lost Boys: The Tribe,"The sequel to the 1987 cult hit The Lost Boys takes us to the shady surf city of Luna Bay, California, where vampires quickly dispatch anyone who crosses their path. Into this dark world arrive Chris Emerson (Hilgenbrink) and his younger sister, Nicole (Reeser). Having just lost their parents in a car accident, the siblings move in with their eccentric Aunt Jillian and become new prey...","Tad Hilgenbrink,Angus Sutherland,Autumn Reeser",P.J. Pesce
13492,Frontier(s),"A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis.","Karina Testa,AurÃ©lien Wiik,Patrick Ligardes",
13509,The Monster Squad,"Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.","AndrÃ© Gower,Robby Kiger,Stephen Macht",
13510,Eden Lake,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.","Kelly Reilly,Michael Fassbender,Jack O'Connell",
13511,Rawhead Rex,"Ireland will never be the same after Rawhead Rex, a particularly nasty demon, is released from his underground prison by an unwitting farmer. The film follows Rex's cross country rampage, while a man struggles to stop it.","David Dukes,Niall TÃ³ibÃ­n,Cora Lunny",George Pavlou
13515,Mirrors,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,"Kiefer Sutherland,Paula Patton,Amy Smart",
13548,Borderland,"Three college students, Phil, Ed, and Henry take a road trip into Mexico for a week of drinking and carefree fun only to have Phil find himself a captive of a group of satanic Mexican drug smugglers who kill tourists and whom are looking for a group of new ones to prepare for a sacrifice.","Brian Presley,Rider Strong,Jake Muxworthy",
13549,Burnt Offerings,"A couple and their 12-year-old son move into a giant house for the summer. Things start acting strange almost immediately. It seems that every time someone gets hurt on the grounds, the beat-up house seems to repair itself.","Karen Black,Oliver Reed,Burgess Meredith",
13550,The Changeling,"After a tragic event happens, composer John Russell moves to Seattle to try to overcome it and build a new and peaceful life in a lonely big house that has been uninhabited for many years. But, soon after, the obscure history of such an old mansion and his own past begin to haunt him.","George C. Scott,Trish Van Devere,Melvyn Douglas",Peter Medak
13553,The Driller Killer,"An artist slowly goes insane while struggling to pay his bills, work on his paintings, and care for his two female roommates, which leads him taking to the streets of New York after dark and randomly killing derelicts with a power drill.","Abel Ferrara,Carolyn Marz,Baybi Day",Abel Ferrara
